STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location
30264,W,Oak Park (Harlem-bound),Oak Park,41350,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886988, -87.793783)"
30253,N,Paulina (Kimball-bound),Paulina,41310,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943623, -87.670907)"
30254,S,Paulina (Loop-bound),Paulina,41310,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943623, -87.670907)"
30200,W,Polk (54th/Cermak-bound),Polk,41030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.871551, -87.66953)"
30199,E,Polk (Loop-bound),Polk,41030,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.871551, -87.66953)"
30185,N,Pulaski (Loop-bound),Pulaski,40960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.799756, -87.724493)"
30186,S,Pulaski (Midway-bound),Pulaski,40960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.799756, -87.724493)"
30029,W,Pulaski (54th/Cermak-bound),Pulaski,40150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853732, -87.724311)"
30028,E,Pulaski (Loop-bound),Pulaski,40150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853732, -87.724311)"
30180,W,Pulaski (Forest Pk-bound),Pulaski,40920,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.873797, -87.725663)"
30179,E,Pulaski (O'Hare-bound),Pulaski,40920,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.873797, -87.725663)"
30005,E,Pulaski (63rd-bound),Pulaski,40030,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.885412, -87.725404)"
30006,W,Pulaski (Harlem-bound),Pulaski,40030,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.885412, -87.725404)"
30007,N,Quincy/Wells (Inner Loop),Quincy/Wells,40040,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.878723, -87.63374)"
30008,S,Quincy/Wells (Outer Loop),Quincy/Wells,40040,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.878723, -87.63374)"
30093,W,Racine (Forest Pk-bound),Racine,40470,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.87592, -87.659458)"
30092,E,Racine (O'Hare-bound),Racine,40470,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.87592, -87.659458)"
30297,N,Oakton-Skokie (Dempster-Skokie-bound),Oakton-Skokie,41680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(42.02624348, -87.74722084)"
30119,E,Ridgeland (63rd-bound),Ridgeland,40610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.887159, -87.783661)"
30120,W,Ridgeland (Harlem-bound),Ridgeland,40610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.887159, -87.783661)"
30195,N,Rockwell (Kimball-bound),Rockwell,41010,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966115, -87.6941)"
30196,S,Rockwell (Loop-bound),Rockwell,41010,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966115, -87.6941)"
30172,S,O'Hare (Forest Pk-bound),O'Hare,40890,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.97766526, -87.90422307)"
30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,41400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.867405, -87.62659)"
30160,S,Rosemont (Forest Pk-bound),Rosemont,40820,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.983507, -87.859388)"
30159,N,Rosemont (O'Hare-bound),Rosemont,40820,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.983507, -87.859388)"
30155,N,Sedgwick (Kimball-Linden-bound),Sedgwick,40800,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.910409, -87.639302)"
30156,S,Sedgwick (Loop-bound),Sedgwick,40800,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.910409, -87.639302)"
30017,S,Sheridan (95th-bound),Sheridan,40080,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.953775, -87.654929)"
30016,N,Sheridan (Howard-bound),Sheridan,40080,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.953775, -87.654929)"
30293,N,Sheridan (Howard-Linden-bound),Sheridan,40080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.953775, -87.654929)"
30294,S,Sheridan (Loop-bound),Sheridan,40080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.953775, -87.654929)"
30164,S,South Blvd (Howard-Loop-bound),South Boulevard,40840,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.027612, -87.678329)"
30163,N,South Blvd (Linden-bound),South Boulevard,40840,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.027612, -87.678329)"
30070,N,Southport (Kimball-bound),Southport,40360,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943744, -87.663619)"
30071,S,Southport (Loop-bound),Southport,40360,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943744, -87.663619)"
30037,S,Sox-35th (95th-bound),Sox-35th,40190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.831191, -87.630636)"
30036,N,Sox-35th (Howard-bound),Sox-35th,40190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.831191, -87.630636)"
30050,E,State/Lake (Inner Loop),State/Lake,40260,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.88574, -87.627835)"
30051,W,State/Lake (Outer Loop),State/Lake,40260,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.88574, -87.627835)"
30170,S,Thorndale (95th-bound),Thorndale,40880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.990259, -87.659076)"
30169,N,Thorndale (Howard-bound),Thorndale,40880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.990259, -87.659076)"
30069,W,UIC-Halsted (Forest Pk-bound),UIC-Halsted,40350,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875474, -87.649707)"
30068,E,UIC-Halsted (O'Hare-bound),UIC-Halsted,40350,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875474, -87.649707)"
30027,S,Dempster-Skokie (Howard-bound),Dempster-Skokie,40140,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(42.038951, -87.751919)"
30141,N,Washington/Wells (Inner Loop),Washington/Wells,40730,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.882695, -87.63378)"
30142,S,Washington/Wells (Outer Loop),Washington/Wells,40730,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.882695, -87.63378)"
30231,N,Wellington (Kimball-Linden-bound),Wellington,41210,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.936033, -87.653266)"
30232,S,Wellington (Loop-bound),Wellington,41210,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.936033, -87.653266)"
30060,N,Western (Loop-bound),Western,40310,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.804546, -87.684019)"
30061,S,Western (Midway-bound),Western,40310,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.804546, -87.684019)"
30144,W,Western (54th/Cermak-bound),Western,40740,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854225, -87.685129)"
30143,E,Western (Loop-bound),Western,40740,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854225, -87.685129)"
30269,N,Roosevelt (Howard-bound),Roosevelt,41400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.867368, -87.627402)"
30081,S,Roosevelt (Midway-63rd-bound),Roosevelt,41400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.867405, -87.62659)"
30073,S,Washington (Forest Pk-bound),Washington,40370,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.883164, -87.62944)"
30072,N,Washington (O'Hare-bound),Washington,40370,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.883164, -87.62944)"
30283,N,Western (Kimball-bound),Western,41480,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966163, -87.688502)"
30284,S,Western (Loop-bound),Western,41480,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966163, -87.688502)"
30140,W,Cottage Grove (Harlem-bound),Cottage Grove,40720,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.780309, -87.605857)"
30121,N,Clark/Division (Howard-bound),Clark/Division,40630,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.90392, -87.631412)"
30276,S,87th (95th-bound),87th,41430,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.735372, -87.624717)"
30026,N,Dempster-Skokie (Arrival),Dempster-Skokie,40140,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(42.038951, -87.751919)"
30298,S,Oakton-Skokie (Howard-bound),Oakton-Skokie,41680,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(42.02624348, -87.74722084)"
30210,S,47th (63rd-bound),47th,41080,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.809209, -87.618826)"
30209,N,47th (Harlem-bound),47th,41080,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.809209, -87.618826)"
30238,S,47th (95th-bound),47th,41230,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.810318, -87.63094)"
30237,N,47th (Howard-bound),47th,41230,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.810318, -87.63094)"
30175,N,"Howard (Linden-Skokie-bound)",Howard,40900,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"(42.019063, -87.672892)"
30111,N,California (O'Hare-bound),California,40570,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.921939, -87.69689)"
30112,S,California (Forest Pk-bound),California,40570,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.921939, -87.69689)"
30271,N,Chicago (O'Hare-bound),Chicago,41410,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896075, -87.655214)"
30138,S,Chicago (Loop-bound),Chicago,40710,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.89681, -87.635924)"
30137,N,Chicago (Kimball-Linden-bound),Chicago,40710,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.89681, -87.635924)"
30280,S,Chicago (95th-bound),Chicago,41450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896671, -87.628176)"
30279,N,Chicago (Howard-bound),Chicago,41450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896671, -87.628176)"
30272,S,Chicago (Forest Pk-bound),Chicago,41410,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896075, -87.655214)"
30178,S,63rd (95th-bound),63rd,40910,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.780536, -87.630952)"
30177,N,63rd (Howard-bound),63rd,40910,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.780536, -87.630952)"
30223,N,Garfield (Howard-bound),Garfield,41170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.79542, -87.631157)"
30190,W,Harlem (Forest Pk Branch) (Terminal arrival),Harlem,40980,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.87349, -87.806961)"
30165,E,H.W. Library (Outer Loop),Harold Washington Library-State/Van Buren,40850,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.876862, -87.628196)"
30130,S,Western (O'Hare Branch) (Forest Pk-bound),Western (O'Hare Branch),40670,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.916157, -87.687364)"
30289,N,Lake (Howard-bound),Lake,41660,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.884809, -87.627813)"
30270,S,Roosevelt (95th-bound),Roosevelt,41400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.867368, -87.627402)"
30171,N,O'Hare (Terminal Arrival),O'Hare,40890,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.97766526, -87.90422307)"
30042,E,Western (Forest Pk Branch) (O'Hare-bound),Western (Forest Park Branch),40220,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875478, -87.688436)"
30043,W,Western (Forest Pk Branch) (Forest Pk-bound),Western (Forest Park Branch),40220,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875478, -87.688436)"
30129,N,Western (O'Hare Branch) (O'Hare-bound),Western (O'Hare Branch),40670,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.916157, -87.687364)"
30381,N,Cermak-McCormick Place (Harlem-bound),Cermak-McCormick Place,41690,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.853115, -87.626402)"
30382,S,Cermak-McCormick Place (63rd-bound),Cermak-McCormick Place,41690,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.853115, -87.626402)"
30386,N,Wilson (Linden-bound),Wilson,40540,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)"
30384,S,Washington/Wabash (Inner Loop),Washington/Wabash,41700,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.88322, -87.626189)"
30240,S,Addison (Forest Pk-bound),Addison,41240,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.94738, -87.71906)"
30122,S,Clark/Division (95th-bound),Clark/Division,40630,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.90392, -87.631412)"
30105,N,Wilson (Howard-bound),Wilson,40540,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)"
30239,N,Addison (O'Hare-bound),Addison,41240,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.94738, -87.71906)"
30106,S,Wilson (95th-bound),Wilson,40540,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)"
30383,N,Washington/Wabash (Outer Loop),Washington/Wabash,41700,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.88322, -87.626189)"
30385,S,Wilson (Loop-bound),Wilson,40540,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)"
